-2., -4.
1.91259745705, -3.76
1.94406642925, -3.74448
0.458705086663, -3.35725600001
0.44998349831, -2.98939320001
0.559674766452, -2.63992354001
0.651236381456, -2.30792736301
0.325724512785, -1.99253099485
0.822584918796, -1.7048895071
-1.03575033627, -1.46528414779
-1.04851323019, -1.4543535795
-0.812380376077, -1.18163590052
-0.584428636226, -0.922554105498
-0.508247578592, -0.676426400215
-0.439793247159, -0.442605080205
-0.314717184771, -0.220474826194
-0.329993975869, -0.00945108488036
-0.327252799737, 0.191021469363
-0.327056865527, 0.198639426424
-0.331496887656, 0.388707455098
-0.35056543486, 0.569272082341
-0.401883758952, 0.740808478224
-0.400946767087, 0.747326861268
-0.39799879894, 0.753832207545
-0.405090316644, 0.916140597166
-0.479635336469, 1.07033356731
-0.54943554206, 1.21681688894
-1.49305124711, 1.31701148094
-1.43632957036, 1.45116090689
-1.32610413701, 1.57860286154
-1.29626891461, 1.69967271847
-1.30077326839, 1.81468908254
-1.32185269401, 1.92395462842
-1.42488040814, 2.027756897
-1.4244725303, 2.12636905215
-1.43493731363, 2.22005059954
-1.45658432559, 2.30904806956
-1.4759973587, 2.39359566608
-1.50509924886, 2.47391588278
-1.53719135497, 2.55022008864
-1.57110588131, 2.62270908421
-1.59952115141, 2.69157363
-1.61579859118, 2.7569949485
-1.63521306949, 2.81914520107
-1.67249913117, 2.87818794102
-1.68934691535, 2.93427854397
-1.71480658067, 2.98756461677
-1.72168239382, 3.03818638593
-1.73389829744, 3.08627706664
-1.76993558002, 3.1319632133
-1.76977422386, 3.17536505264
-1.77772317821, 3.21659680001
-1.79103513864, 3.25576696001
-1.7983292766, 3.29297861201
-1.81146947, 3.32832968141
-1.82153585996, 3.36191319734
-1.82916375495, 3.39381753747
-1.83810393508, 3.42412666059
-1.84468328951, 3.45292032757
-1.87086390613, 3.48027431119
-1.86571924191, 3.50626059563
-1.86886090921, 3.53094756585
-1.87624180621, 3.55440018755
-1.88032444527, 3.57668017818
-1.88122842591, 3.59784616927
-1.89199975942, 3.6179538608
-1.89152981894, 3.61871795308
-1.89373245018, 3.63778205543
-1.90451781833, 3.65589295266
-1.90811384168, 3.67309830502
-1.90873017947, 3.68944338977
-1.91805735641, 3.70497122028
-1.9222594203, 3.71972265927
-1.92709570204, 3.73373652631
-1.92858681886, 3.74704969999
-1.935383525, 3.75969721499
-1.9373370735, 3.77171235424
-1.94129209035, 3.78312673653
-1.94194860617, 3.7939703997
-1.94697113867, 3.80427187972
-1.94854931912, 3.81405828573
-1.95209018738, 3.82335537145
-1.95436168936, 3.83218760287
-1.95428492314, 3.83252322767
-1.95689728642, 3.84089706628
-1.95903273896, 3.84885221297
-1.96130913591, 3.85640960232
-1.96377888534, 3.86358912221
-1.96377188544, 3.86386194396
-1.96442968711, 3.87066884676
-1.96639808855, 3.87713540442
-1.96813912627, 3.8832786342
-1.97011121447, 3.88911470249
-1.97225091613, 3.89465896737
-1.97325137472, 3.899926019
-1.97817768355, 3.90492971805
-1.97645766947, 3.90968323215
-1.97711241889, 3.91419907054
-1.97815683426, 3.91848911701
-1.97931610008, 3.92256466116
-1.98066603097, 3.9264364281
-1.98136791986, 3.9301146067
-1.9822340579, 3.93360887636
-1.98338263951, 3.93692843255
-1.98382230835, 3.94008201092
-1.98469615103, 3.94307791037
-1.98588687551, 3.94592401485
-1.98627208167, 3.94862781411
-1.9870620387, 3.95119642341
-1.98756816027, 3.95363660224
-1.98817411919, 3.95595477212
-1.98828981948, 3.95815703352
-1.98907382453, 3.96024918184
-1.98991860834, 3.96223672275
-1.99048731287, 3.96412488661
-1.99089361963, 3.96591864228
-1.99146620714, 3.96762271017
-1.99186265475, 3.96924157466
-1.99219480958, 3.97077949593
-1.99250045079, 3.97224052113
-1.99282439427, 3.97362849507
-1.99331501343, 3.97494707032
-1.99331096419, 3.97499717618
-1.99368299058, 3.97624731737
-1.99397166029, 3.9774349515
-1.99422624961, 3.97856320393
-1.99468108184, 3.97963504373
-1.99484360262, 3.98065329154
-1.99508673575, 3.98162062697
-1.99541082326, 3.98253959562
-1.99560059661, 3.98341261584
-1.9958258659, 3.98424198505
-1.99594713692, 3.98502988579
-1.99594185516, 3.98505982602
-1.99612657142, 3.98580683472
-1.99632053258, 3.98651649298
-1.99680758654, 3.98719066834
-1.9967967361, 3.98783113492
-1.99705055707, 3.98843957817
-1.99709205188, 3.98901759926
-1.99706366223, 3.98903956407
-1.99734147986, 3.98958758586
-1.99737853045, 3.99010820657
